CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
7057971,CCCC[C@@H]1CCC(=O)O1,"['savory', 'green', 'fruity']",142.099379688,3,0,0,0,0,0,1,1,0,1,0,0
7057972,CCCC[C@H]1CCC(=O)O1,['fruity'],142.099379688,1,0,0,0,0,0,1,0,0,0,0,0
7058092,CC[C@H](C)CS,['savory'],104.065971384,1,0,0,0,0,0,0,0,0,1,0,0
7058097,C[C@H]1CC[C@@H]([C@@H](C1)OC(=O)C)C(=C)C,['herbal'],196.14632988,1,0,0,0,0,0,0,0,1,0,0,0
7060523,C[C@H]1C(=O)CCO1,"['savory', 'alcohol']",100.052429496,2,1,0,0,0,0,0,0,0,1,0,0
7093102,C[C@@H]1CCO[C@H](C1)C=C(C)C,['flower'],154.135765196,1,0,0,0,0,1,0,0,0,0,0,0
7156991,CC[C@@H](C)C(=O)OCC,"['green', 'fruity', 'alcohol']",130.099379688,3,1,0,0,0,0,1,1,0,0,0,0
7157263,C[C@H]1[C@@H](CCO1)S,['savory'],118.04523594,1,0,0,0,0,0,0,0,0,1,0,0
7157265,C[C@H]1[C@H](CCO1)S,['savory'],118.04523594,1,0,0,0,0,0,0,0,0,1,0,0
7160826,C[C@@H]1CCCCCCCCCCCCC(=O)C1,['animal'],238.22966558,1,0,1,0,0,0,0,0,0,0,0,0
7162054,CCC[C@@H](CCO)S,['fruity'],134.076536068,1,0,0,0,0,0,1,0,0,0,0,0
7162055,CCC[C@H](CCO)S,"['savory', 'herbal']",134.076536068,2,0,0,0,0,0,0,0,1,1,0,0
7168192,C[C@H]1CCC2=C(C1)OC=C2C,['herbal'],150.104465068,1,0,0,0,0,0,0,0,1,0,0,0
7173971,CC[C@@H]1CCC(=O)O1,"['fruity', 'herbal']",114.06807956,2,0,0,0,0,0,1,0,1,0,0,0
7364119,CC[C@@H](C(=O)C)S,"['aquatic', 'savory', 'fruity']",118.04523594,3,0,0,1,0,0,1,0,0,1,0,0
7364127,C[C@@H](C(C)C)S,['savory'],104.065971384,1,0,0,0,0,0,0,0,0,1,0,0
7364130,C[C@@H](C(=O)C)S,['savory'],104.029585876,1,0,0,0,0,0,0,0,0,1,0,0
7365222,C[C@@H]1CCC2=C1N=CCN2,"['savory', 'earthy']",136.100048384,2,0,0,0,1,0,0,0,0,1,0,0
7458634,CC[C@@H](C)SS[C@@H](C)CC,"['savory', 'green']",178.084992576,2,0,0,0,0,0,0,1,0,1,0,0
7458637,CC[C@H](C)SS[C@@H](C)CC,['savory'],178.084992576,1,0,0,0,0,0,0,0,0,1,0,0
7567163,CC[C@H](C)CC(=O)OCC,['fruity'],144.115029752,1,0,0,0,0,0,1,0,0,0,0,0
7567181,C[C@H]1CC(=O)C=C2[C@@]1(C[C@H](CC2)C(=C)C)C,['fruity'],218.167065324,1,0,0,0,0,0,1,0,0,0,0,0
7567850,CC[C@H](C)C(=O)/C=C/C,"['savory', 'aquatic']",126.104465068,2,0,0,1,0,0,0,0,0,1,0,0
8029780,CC(=C)[C@H]1CC[C@@]2([C@H](C1)O2)C,"['aquatic', 'fruity']",152.120115132,2,0,0,1,0,0,1,0,0,0,0,0
9562584,CCCCCC/C(=N/O)/C,"['aquatic', 'green', 'earthy', 'flower']",143.131014164,4,0,0,1,1,1,0,1,0,0,0,0
9793841,CCC[C@](C)(CCO)S,"['savory', 'fruity']",148.092186132,2,0,0,0,0,0,1,0,0,1,0,0
9793905,C=CCSC[C@@H](C(=O)O)N,['savory'],161.051049592,1,0,0,0,0,0,0,0,0,1,0,0
9815427,CC(C)C(=O)C(C)(C)CC=C(C)C,"['fruity', 'herbal', 'flower']",182.167065324,3,0,0,0,0,1,1,0,1,0,0,0
9815474,CCCC(=O)OC(C)C(=O)OCC,"['savory', 'fruity']",188.104858992,2,0,0,0,0,0,1,0,0,1,0,0
9815597,CCCCCCC(=O)OC(C)CCC,"['green', 'fruity', 'alcohol']",200.177630008,3,1,0,0,0,0,1,1,0,0,0,0
9815980,CC(CO)C1CCCCCCCCCCC1,['animal'],226.22966558,1,0,1,0,0,0,0,0,0,0,0,0
9833996,CCOC(=O)CC(C)S,['savory'],148.055800624,1,0,0,0,0,0,0,0,0,1,0,0
9834606,CC1C/C=C/CCCCCCCCCC(=O)C1,['animal'],236.214015516,1,0,1,0,0,0,0,0,0,0,0,0
9837013,C/C=C/C(=O)C1C(=C)CCCC1(C)C,"['green', 'fruity', 'herbal', 'flower']",192.15141526,4,0,0,0,0,1,1,1,1,0,0,0
9855632,CC1=CC=C(C=C1)CCC(=O)OC,['flower'],178.099379688,1,0,0,0,0,1,0,0,0,0,0,0
9855795,C[C@@H]1CCC=C2[C@]1(C[C@@H](CC2)C(=C)C)C,"['aquatic', 'green', 'fruity']",204.187800768,3,0,0,1,0,0,1,1,0,0,0,0
9856149,C1CCCC/C=C/CCCOC(=O)CCCC1,"['aquatic', 'animal', 'fruity']",238.193280072,3,0,1,1,0,0,1,0,0,0,0,0
9859094,CC(=C)[C@H]1CC[C@]([C@H](C1)C(=C)C)(C)C=C,"['aquatic', 'herbal']",204.187800768,2,0,0,1,0,0,0,0,1,0,0,0
9877385,CCCCC1=CCCC1=O,"['flower', 'herbal']",138.104465068,2,0,0,0,0,1,0,0,1,0,0,0
9877768,CCCCCCCCCC1CCC(=O)O1,['animal'],212.177630008,1,0,1,0,0,0,0,0,0,0,0,0
9882013,C=CCSSSSSSCC=C,['savory'],273.91067632,1,0,0,0,0,0,0,0,0,1,0,0
9942315,CC(=CCCC1(CCC(=O)O1)C)C,['fruity'],182.130679816,1,0,0,0,0,0,1,0,0,0,0,0
9964247,CCC1=CC=C(C=C1)CC(=O)OC,"['flower', 'fruity']",178.099379688,2,0,0,0,0,1,1,0,0,0,0,0
9964407,CCCCCCOC(=O)CC(C)S,"['fruity', 'herbal']",204.11840088,2,0,0,0,0,0,1,0,1,0,0,0
9990075,CCCC[C@@H]1C2=CC=CC=C2C(=O)O1,"['green', 'herbal']",190.099379688,2,0,0,0,0,0,0,1,1,0,0,0
10012081,CC1([C@@H]2C[C@H]1C(=C)C(=O)C2)C,"['green', 'herbal']",150.104465068,2,0,0,0,0,0,0,1,1,0,0,0
10035488,C/C=C/C(=O)[C@@H]1C(=C)CCCC1(C)C,['herbal'],192.15141526,1,0,0,0,0,0,0,0,1,0,0,0
10058253,CCOC(=O)C1(C(O1)C)CC(C)C,"['savory', 'fruity']",186.125594436,2,0,0,0,0,0,1,0,0,1,0,0
10060281,COC1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,['flower'],242.094294308,1,0,0,0,0,1,0,0,0,0,0,0
10104051,C/C=C/C(=O)[C@H]1C(=C)CCCC1(C)C,"['spices', 'herbal']",192.15141526,2,0,0,0,0,0,0,0,1,0,1,0
10125362,CC1CCC(C(C1)OC(=O)CCCC(=O)O)C(C)C,['herbal'],270.183109312,1,0,0,0,0,0,0,0,1,0,0,0
10131025,C=CCSSSSSCC=C,['savory'],241.93860532,1,0,0,0,0,0,0,0,0,1,0,0
10149036,CC1C(=O)C2=CC=CC=C2C1(C)C,"['aquatic', 'herbal']",174.104465068,2,0,0,1,0,0,0,0,1,0,0,0
10154345,CCCCCCC[C@@H]1CCC(=O)O1,['fruity'],184.14632988,1,0,0,0,0,0,1,0,0,0,0,0
10176244,CC(C)C(C)CCC(C)(C)O,"['flower', 'fruity']",158.167065324,2,0,0,0,0,1,1,0,0,0,0,0
10176245,C[C@H](CCC(C)(C)O)C(C)C,"['flower', 'fruity']",158.167065324,2,0,0,0,0,1,1,0,0,0,0,0
10176881,CC1CCC(C(C1)C(=O)NC2CC2)C(C)C,['aquatic'],223.19361442,1,0,0,1,0,0,0,0,0,0,0,0
10197810,C[C@@H](CCC(C)(C)O)C(C)C,"['fruity', 'flower']",158.167065324,2,0,0,0,0,1,1,0,0,0,0,0
10219687,CCCCCCCC1=CCCC1=O,"['green', 'flower', 'fruity']",180.15141526,3,0,0,0,0,1,1,1,0,0,0,0
10222764,CCCCOC(=O)CC(C(C(=O)C)C(=O)OCCCC)(C(=O)OCCCC)O,"['alcohol', 'herbal', 'fruity']",402.225368048,3,1,0,0,0,0,1,0,1,0,0,0
10290825,CC1([C@@H]2CCC(=C)[C@H]1C2)C,"['green', 'aquatic', 'herbal', 'woody']",136.125200512,4,0,0,1,0,0,0,1,1,0,0,1
10331996,CCCCCCCCCC1C(O1)C(=O)OCC,['fruity'],242.188194692,1,0,0,0,0,0,1,0,0,0,0,0
10351892,CC#CCCCCC(=O)OC,"['earthy', 'green']",154.099379688,2,0,0,0,1,0,0,1,0,0,0,0
10374596,CCCCCC#C/C=C\C=C,"['green', 'fruity', 'flower']",148.125200512,3,0,0,0,0,1,1,1,0,0,0,0
10374825,CC1(CCCC(=C)C1CCO)C,['animal'],168.15141526,1,0,1,0,0,0,0,0,0,0,0,0
10398656,CC1=C[C@H]2[C@@H](CC[C@@]([C@@H]2CC1)(C)O)C(C)C,['herbal'],222.198365452,1,0,0,0,0,0,0,0,1,0,0,0
10441848,CCCCCCC(O)S,"['savory', 'fruity']",148.092186132,2,0,0,0,0,0,1,0,0,1,0,0
10513778,CC(=O)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C,"['animal', 'flower']",232.182715388,2,0,1,0,0,1,0,0,0,0,0,0
10561017,C[C@]1(C[C@@H]1C[C@@H]2C[C@H]3C[C@]3(C2(C)C)C)CO,"['flower', 'fruity', 'herbal', 'woody']",222.198365452,4,0,0,0,0,1,1,0,1,0,0,1
10582821,CCCC(=S)OCC,"['savory', 'fruity']",132.060886004,2,0,0,0,0,0,1,0,0,1,0,0
10608036,CCCCC1(CCC(=O)O1)CCCC,"['savory', 'fruity']",198.161979944,2,0,0,0,0,0,1,0,0,1,0,0
10702081,CCCCCC1CCC(O1)O,"['green', 'fruity']",158.130679816,2,0,0,0,0,0,1,1,0,0,0,0
10725569,CCCCCC1=CCC(=O)O1,"['savory', 'fruity']",154.099379688,2,0,0,0,0,0,1,0,0,1,0,0
10796756,C1COC(=O)C1CC=O,['savory'],128.047344116,1,0,0,0,0,0,0,0,0,1,0,0
10820954,C[C@H]1[C@@H]2CCC(=C[C@@H]2OC1=O)C,['fruity'],166.099379688,1,0,0,0,0,0,1,0,0,0,0,0
10856172,CCCCC1CC(C(=O)O1)C(=O)C,['flower'],184.109944372,1,0,0,0,0,1,0,0,0,0,0,0
10857465,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,"['green', 'animal', 'herbal', 'woody']",236.214015516,4,0,1,0,0,0,0,1,1,0,0,1
10867256,CCCCCCCC#CC(=O)OCC,['green'],196.14632988,1,0,0,0,0,0,0,1,0,0,0,0
10867491,CCCCNC1=CC=CC=C1C(=O)OC,['fruity'],207.125928784,1,0,0,0,0,0,1,0,0,0,0,0
10877336,CCOC(=O)CC1CCC=C1,"['green', 'fruity']",154.099379688,2,0,0,0,0,0,1,1,0,0,0,0
10877566,CC1=CC[C@H](CC1)C(C)(C)S,['fruity'],170.112921576,1,0,0,0,0,0,1,0,0,0,0,0
10877987,CCCOC(=O)C(C)C1=CC=CC=C1,"['flower', 'herbal', 'fruity']",192.115029752,3,0,0,0,0,1,1,0,1,0,0,0
10887828,CSCC=O,['savory'],90.013935812,1,0,0,0,0,0,0,0,0,1,0,0
10888261,C1=CC=C(C=C1)COCCC=O,"['animal', 'herbal']",164.083729624,2,0,1,0,0,0,0,0,1,0,0,0
10888889,CCCCCCCC[C@@H]1CCC(=O)O1,"['fruity', 'flower']",198.161979944,2,0,0,0,0,1,1,0,0,0,0,0
10900221,CC1=CC[C@](CC1)([C@H](C)CCCC(=C)C)O,['flower'],222.198365452,1,0,0,0,0,1,0,0,0,0,0,0
10909594,CCCC1CCOC1=O,['herbal'],128.083729624,1,0,0,0,0,0,0,0,1,0,0,0
10909860,CCOC(=O)[C@@H](CC(C)C)O,"['aquatic', 'fruity']",160.109944372,2,0,0,1,0,0,1,0,0,0,0,0
10920542,CC(C)CC(=O)C(C)O,['savory'],130.099379688,1,0,0,0,0,0,0,0,0,1,0,0
10931514,CCC/C=C/C(CC=C)O,"['savory', 'earthy', 'green']",140.120115132,3,0,0,0,1,0,0,1,0,1,0,0
10941446,CC(C)C(C)C(=O)C1=CC=CC=C1,"['flower', 'herbal']",176.120115132,2,0,0,0,0,1,0,0,1,0,0,0
10942622,CCOC(CS)OCC,['savory'],150.071450688,1,0,0,0,0,0,0,0,0,1,0,0
10942729,COC(C1CCCCC1)OC,"['savory', 'earthy', 'herbal']",158.130679816,3,0,0,0,1,0,0,0,1,1,0,0
10943197,CCOC(C1CCCCC1)OCC,['savory'],186.161979944,1,0,0,0,0,0,0,0,0,1,0,0
10944610,C[C@@H]1C(=O)OCCCCCCCCCCCO1,"['animal', 'flower']",242.188194692,2,0,1,0,0,1,0,0,0,0,0,0
10953450,C1=COC(=C1)CC=O,['green'],110.036779432,1,0,0,0,0,0,0,1,0,0,0,0
10953718,CC(=C)[C@H]1CCC2(C(C1)O2)C,['herbal'],152.120115132,1,0,0,0,0,0,0,0,1,0,0,0
10953872,CCC(CC1=CC=CC=C1)CO,['animal'],164.120115132,1,0,1,0,0,0,0,0,0,0,0,0
10954220,CC(CC(C)(C)C1CCCCC1)O,"['flower', 'herbal']",184.182715388,2,0,0,0,0,1,0,0,1,0,0,0
10965354,CC(C)OC(=O)C(C)C1=CC=CC=C1,"['aquatic', 'fruity', 'herbal', 'flower']",192.115029752,4,0,0,1,0,1,1,0,1,0,0,0
10967107,C[C@H]1C(=O)OCCCCCCCCCCCCO1,['animal'],256.203844756,1,0,1,0,0,0,0,0,0,0,0,0
10986465,COC(=O)CC/C=C/CC=C,"['green', 'fruity']",154.099379688,2,0,0,0,0,0,1,1,0,0,0,0
11008317,CCCCCCC1=CCC(=O)O1,"['savory', 'fruity']",168.115029752,2,0,0,0,0,0,1,0,0,1,0,0
11008539,C/C=C/C(=O)/C(=C(\C)/C(C)(C)C)/C,"['green', 'fruity', 'herbal', 'flower']",180.15141526,4,0,0,0,0,1,1,1,1,0,0,0
11008915,CC(=O)O[C@H]1CCC[C@@H](C1)C(C)(C)C,"['aquatic', 'flower', 'herbal']",198.161979944,3,0,0,1,0,1,0,0,1,0,0,0
11019061,CC1=CC[C@@H](CC1)C(=C)CO,"['fruity', 'herbal']",152.120115132,2,0,0,0,0,0,1,0,1,0,0,0
11030188,CC(=C)[C@@H]1C[C@H]2[C@](O2)(C(=O)C1)C,"['aquatic', 'herbal']",166.099379688,2,0,0,1,0,0,0,0,1,0,0,0
11030204,C/C=C/C(=O)/C(=C(/C)\C(C)C)/C,"['fruity', 'flower']",166.135765196,2,0,0,0,0,1,1,0,0,0,0,0
11042909,C1=CC=C(C=C1)C(CO)OC(=O)C2=CC=CC=C2,"['green', 'flower']",242.094294308,2,0,0,0,0,1,0,1,0,0,0,0
11053310,CCCCCCCCCC#CC(=O)OCC,"['earthy', 'green']",224.177630008,2,0,0,0,1,0,0,1,0,0,0,0
11062802,C[C@@]12CC[C@@H](C1(C)C)C[C@@]2(C)O,['animal'],168.15141526,1,0,1,0,0,0,0,0,0,0,0,0
11064349,CC(C)CCC1=CC2=C(C=C1)OCC(=O)CO2,"['aquatic', 'fruity']",234.125594436,2,0,0,1,0,0,1,0,0,0,0,0
11073907,CCCCCC(=O)OC(C)CO,"['aquatic', 'green', 'fruity']",174.125594436,3,0,0,1,0,0,1,1,0,0,0,0
11074993,CC1=CC[C@@](CC1)([C@@H](C)CCCC(=C)C)O,['flower'],222.198365452,1,0,0,0,0,1,0,0,0,0,0,0
11075070,CCCCCCCCCC1CCC(=O)CC1,"['animal', 'flower']",224.214015516,2,0,1,0,0,1,0,0,0,0,0,0
11084123,CCCC[C@@H]1[C@H](CC(=O)O1)C,"['green', 'spices', 'flower', 'fruity']",156.115029752,4,0,0,0,0,1,1,1,0,0,1,0
11084346,CCCCCC1OC(C(O1)C)C,['green'],172.14632988,1,0,0,0,0,0,0,1,0,0,0,0
11085337,C/C(=C/CC[C@@]1(C2C[C@H]3C1([C@H]3C2)C)C)/CO,['woody'],220.182715388,1,0,0,0,0,0,0,0,0,0,0,1
11086125,CCCCCCOC(=O)CC(=O)C1=CC=CC=C1,['herbal'],248.1412445,1,0,0,0,0,0,0,0,1,0,0,0
11094547,C/C=C\CCC=O,['green'],98.07316494,1,0,0,0,0,0,0,1,0,0,0,0
11094611,CCC(=O)N1CCC=C1,['savory'],125.084063972,1,0,0,0,0,0,0,0,0,1,0,0
11094728,C=CCCCCCCCO,"['savory', 'flower']",142.135765196,2,0,0,0,0,1,0,0,0,1,0,0
11094871,CCCC[C@H]1[C@H](CC(=O)O1)C,['fruity'],156.115029752,1,0,0,0,0,0,1,0,0,0,0,0
11094875,CCCCC[C@@H]1CCC(=O)O1,"['savory', 'fruity']",156.115029752,2,0,0,0,0,0,1,0,0,1,0,0
11095260,CC1(CCCC(=C)C1C(=O)OC)C,"['fruity', 'flower']",182.130679816,2,0,0,0,0,1,1,0,0,0,0,0
11105826,CCCCCC1CCOC(O1)C,"['animal', 'green', 'aquatic']",172.14632988,3,0,1,1,0,0,0,1,0,0,0,0
11107057,CCOC(=O)OC/C=C(\C)/CCC=C(C)C,['flower'],226.156894564,1,0,0,0,0,1,0,0,0,0,0,0
11116415,COCOCCC1=CC=CC=C1,"['aquatic', 'green', 'flower']",166.099379688,3,0,0,1,0,1,0,1,0,0,0,0
11116832,CCCC[C@H]1C2=CC=CC=C2C(=O)O1,"['green', 'herbal']",190.099379688,2,0,0,0,0,0,0,1,1,0,0,0
11126250,C1CCC(=CC=O)CC1,['flower'],124.088815004,1,0,0,0,0,1,0,0,0,0,0,0
11126487,CCC1CC(CCC1=O)(C)C,"['aquatic', 'herbal']",154.135765196,2,0,0,1,0,0,0,0,1,0,0,0
11137732,CCCCCCC1=C(CCC1=O)C,['flower'],180.15141526,1,0,0,0,0,1,0,0,0,0,0,0
11137735,CC/C(=C(\C)/C(=O)/C=C/C)/C(C)C,"['fruity', 'flower']",180.15141526,2,0,0,0,0,1,1,0,0,0,0,0
11137872,CCCCC(C(=O)OC)OC(=O)C,['fruity'],188.104858992,1,0,0,0,0,0,1,0,0,0,0,0
11138191,C=CCC1=CC2=C(C=C1)OCC(=O)CO2,"['aquatic', 'flower', 'herbal']",204.078644244,3,0,0,1,0,1,0,0,1,0,0,0
11159838,CCC(CC1=CC=CC=C1)OC(=O)C,"['green', 'flower']",192.115029752,2,0,0,0,0,1,0,1,0,0,0,0
11160025,C[C@@H]1CCC=C2[C@@]1(C[C@@H](CC2)C(=C)C)C,"['aquatic', 'green', 'fruity']",204.187800768,3,0,0,1,0,0,1,1,0,0,0,0
11183648,CC(C)OC(=O)CC1=CC2=C(C=C1)OCO2,"['fruity', 'flower']",222.089208928,2,0,0,0,0,1,1,0,0,0,0,0
11240503,CCCC(C)(CO)S,['savory'],134.076536068,1,0,0,0,0,0,0,0,0,1,0,0
11253924,CC(=CCC/C(=C\COC(=O)C1=CC=CC=C1)/C)C,"['green', 'aquatic', 'flower']",258.161979944,3,0,0,1,0,1,0,1,0,0,0,0
11263567,CCC(C)(CC(=O)C)S,"['savory', 'fruity', 'flower']",146.076536068,3,0,0,0,0,1,1,0,0,1,0,0
11264039,CC(=O)CC[C@@H]1C(=C)CCCC1(C)C,"['animal', 'flower']",194.167065324,2,0,1,0,0,1,0,0,0,0,0,0
11264326,CCOC1CCCCCCCCCCC1,['herbal'],212.214015516,1,0,0,0,0,0,0,0,1,0,0,0
11264493,CC1(CC[C@@H]2[C@]3([C@@]14CC[C@@H](C4)C3(C)C)O2)C,"['earthy', 'animal']",220.182715388,2,0,1,0,1,0,0,0,0,0,0,0
11264633,CC1CCC(C2(C1)OC(C(=O)O2)C)C(C)C,"['green', 'herbal']",226.156894564,2,0,0,0,0,0,0,1,1,0,0,0
11266244,C[C@@H]1CC[C@H]([C@@H](C1)C(=O)NC2=CC=C(C=C2)OC)C(C)C,['herbal'],289.20417910400005,1,0,0,0,0,0,0,0,1,0,0,0
11276107,C[C@@H]1CC[C@H]([C@H]2[C@]13[C@@H]2[C@@](CC3)(C)O)C(C)C,['herbal'],222.198365452,1,0,0,0,0,0,0,0,1,0,0,0
11286661,CCC(CCC1=CC=CC=C1)O,"['green', 'earthy', 'flower']",164.120115132,3,0,0,0,1,1,0,1,0,0,0,0
11286864,CCCCC/C=C\CCCC(=O)O,"['savory', 'green']",184.14632988,2,0,0,0,0,0,0,1,0,1,0,0
11309884,CC/C=C\CC/C=C/C(=O)NCC,['savory'],181.146664228,1,0,0,0,0,0,0,0,0,1,0,0
11323257,C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CCC(=C)C=C)(C)C,"['green', 'animal']",272.250401024,2,0,1,0,0,0,0,1,0,0,0,0
11332546,CCC(=O)CC(C)(C)S,"['savory', 'fruity']",146.076536068,2,0,0,0,0,0,1,0,0,1,0,0
11332852,CC/C=C\CCC1(CCC(=O)O1)C,"['savory', 'green', 'fruity', 'flower']",182.130679816,4,0,0,0,0,1,1,1,0,1,0,0
11344031,CC(C)CC(CC=C)O,"['green', 'earthy', 'herbal']",128.120115132,3,0,0,0,1,0,0,1,1,0,0,0
11344071,CC(C)(C)C(=O)OCC=C,"['green', 'fruity', 'herbal']",142.099379688,3,0,0,0,0,0,1,1,1,0,0,0
11344862,CCCCCC/C=C\CCCCC(=O)C,"['flower', 'fruity']",210.198365452,2,0,0,0,0,1,1,0,0,0,0,0
11357212,C[C@@H]1CC(=O)[C@](C12CC(CC(C2)(C)C)(C)C)(C)O,['earthy'],252.208930136,1,0,0,0,1,0,0,0,0,0,0,0
11367306,CC1=CC2=C(CC(C2)(C)CO)C=C1,['flower'],176.120115132,1,0,0,0,0,1,0,0,0,0,0,0
11378500,CCC[C@@H]1CCC(=O)O1,"['spices', 'herbal']",128.083729624,2,0,0,0,0,0,0,0,1,0,1,0
11378520,C=CC1=C(CCCC1)C=O,"['green', 'fruity']",136.088815004,2,0,0,0,0,0,1,1,0,0,0,0
11378760,CCCCCN1C(COC1=O)C,"['green', 'flower', 'herbal']",171.125928784,3,0,0,0,0,1,0,1,1,0,0,0
11379273,CC1=CC(=C(C2=C1CCCC2=O)C(C)C)OC,['herbal'],232.14632988,1,0,0,0,0,0,0,0,1,0,0,0
11391149,CC(=O)OC(C1=CC(=C(C=C1)O)OC)OC(=O)C,['flower'],254.079038168,1,0,0,0,0,1,0,0,0,0,0,0
11392287,CCCCCCCOC1=CC=CC=C1,['herbal'],192.15141526,1,0,0,0,0,0,0,0,1,0,0,0
11413787,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CC(=O)C)C(C)C,['herbal'],240.172544628,1,0,0,0,0,0,0,0,1,0,0,0
11423867,CCCCCCCC(=S)OC,['savory'],174.107836196,1,0,0,0,0,0,0,0,0,1,0,0
11424363,C1=CSC(=C1)COCC2=CC=CS2,['fruity'],210.01730694,1,0,0,0,0,0,1,0,0,0,0,0
11435352,CCCCCC[C@@H]1CCCC(=O)O1,['fruity'],184.14632988,1,0,0,0,0,0,1,0,0,0,0,0
11435490,CC(=O)OCC1=CC[C@@H]2C[C@H]1C2(C)C,"['aquatic', 'fruity', 'herbal', 'green', 'flower']",194.130679816,5,0,0,1,0,1,1,1,1,0,0,0
11435769,C[C@H]1CC(=O)[C@](C12CCCCCC2)(C)O,['herbal'],210.161979944,1,0,0,0,0,0,0,0,1,0,0,0
11469606,CC/C=C\CC/C=C/C(=O)NC1CC1,"['savory', 'herbal']",193.146664228,2,0,0,0,0,0,0,0,1,1,0,0
11469649,CC1=CC[C@@H](CC1)C(C)(C)OC(=O)C,"['aquatic', 'flower']",196.14632988,2,0,0,1,0,1,0,0,0,0,0,0
11521869,CCOC(=O)CNC(=O)C1CC(CCC1C(C)C)C,"['aquatic', 'herbal']",269.199093724,2,0,0,1,0,0,0,0,1,0,0,0
11536111,CC(C)(C)C1=CC(=C(C=C1C=O)OC)C(C)(C)C,['animal'],248.177630008,1,0,1,0,0,0,0,0,0,0,0,0
11564539,CCCCCCCC(=C)C(C)O,"['flower', 'fruity']",170.167065324,2,0,0,0,0,1,1,0,0,0,0,0
11572085,C[C@@H]1CC(=O)CC2[C@]1(C[C@@H](CC2)C(=C)C)C,['green'],220.182715388,1,0,0,0,0,0,0,1,0,0,0,0
11586787,CC1CCC(C(C1)OC(=O)CC(C)O)C(C)C,"['aquatic', 'herbal']",242.188194692,2,0,0,1,0,0,0,0,1,0,0,0
11608392,C1CCCC/C=C\CCCOC(=O)CCCC1,['animal'],238.193280072,1,0,1,0,0,0,0,0,0,0,0,0
11615984,CCOC(=O)CNC(=O)[C@@H]1C[C@@H](CC[C@H]1C(C)C)C,"['aquatic', 'herbal']",269.199093724,2,0,0,1,0,0,0,0,1,0,0,0
11629741,CC(=O)OCCCCCCCS,"['fruity', 'herbal']",190.102750816,2,0,0,0,0,0,1,0,1,0,0,0
11631979,CC1CCC(C(C1)OCC2COC(O2)C3=CC(=C(C=C3)O)OC)C(C)C,"['savory', 'herbal']",364.224974124,2,0,0,0,0,0,0,0,1,1,0,0
11658397,CCCC1(C=CC(O1)C)C(C)(C)C,"['green', 'spices', 'fruity']",182.167065324,3,0,0,0,0,0,1,1,0,0,1,0
11658402,CCCC1(CCC(O1)C)C(C)(C)C,"['green', 'fruity', 'herbal', 'woody']",184.182715388,4,0,0,0,0,0,1,1,1,0,0,1
11658617,CC(=CCC/C(=C/CNC(=O)C1CC1)/C)C,['savory'],221.177964356,1,0,0,0,0,0,0,0,0,1,0,0
11665469,C/C(=C/C=O)/CCC1CC1(C)C,['fruity'],166.135765196,1,0,0,0,0,0,1,0,0,0,0,0
11735763,CCOC(=O)[C@@H]1[C@H](CCCC1(C)C)C,"['animal', 'flower', 'fruity']",198.161979944,3,0,1,0,0,1,1,0,0,0,0,0
11736563,C[C@H]1CC(=O)[C@]([C@]12C[C@@H](CC(C2)(C)C)C)(C)O,"['earthy', 'animal', 'herbal']",238.193280072,3,0,1,0,1,0,0,0,1,0,0,0
11745805,CC1=CC[C@@]2(O1)C(=CC(=O)CC2(C)C)C,['herbal'],206.130679816,1,0,0,0,0,0,0,0,1,0,0,0
11746218,C[C@@]12CCC[C@@](C1)([C@H]3CC([C@@H]3CC2)(C)C)O,['green'],222.198365452,1,0,0,0,0,0,0,1,0,0,0,0
11746809,C[C@H]1C(=O)OCCCCCCCCCCCO1,"['animal', 'flower']",242.188194692,2,0,1,0,0,1,0,0,0,0,0,0
11770062,C[C@@H]1CC[C@H]([C@H]2[C@]1(CCC(=C2)C)O)C(C)C,['herbal'],222.198365452,1,0,0,0,0,0,0,0,1,0,0,0
11788920,CCCCCCCCCC(=S)OC,['savory'],202.139136324,1,0,0,0,0,0,0,0,0,1,0,0
11789380,C[C@H](CCC=C(C)C)CC#N,"['green', 'fruity', 'flower']",151.136099544,3,0,0,0,0,1,1,1,0,0,0,0
11790917,CCCCCCCCCCCCC(C)C=O,['savory'],226.22966558,1,0,0,0,0,0,0,0,0,1,0,0
11805563,CC(C)(COCC1=CC=CC=C1)C=O,"['green', 'aquatic', 'flower']",192.115029752,3,0,0,1,0,1,0,1,0,0,0,0
11815386,CC(C)CC(C(=O)C)O,['savory'],130.099379688,1,0,0,0,0,0,0,0,0,1,0,0
11815467,C[C@@H]1C(=O)C(=C(O1)C)OC,['savory'],142.06299418,1,0,0,0,0,0,0,0,0,1,0,0
11830590,CC(C)C(=O)OC(C)(C)C1=CC=CC=C1,"['green', 'fruity']",206.130679816,2,0,0,0,0,0,1,1,0,0,0,0
