CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count,alcohol,animal,aquatic,earthy,flower,fruity,green,herbal,savory,spices,woody
19737259,CCC(CS)C(=O)OCC,['fruity'],162.071450688,1,0,0,0,0,0,1,0,0,0,0,0
19792960,CCC1CC2CC1CC2OC,"['fruity', 'herbal', 'green']",154.135765196,3,0,0,0,0,0,1,1,1,0,0,0
19815003,CC(CC(NC1=CC=CC=C1C(=O)OC)O)C2=CC=CC=C2,"['flower', 'green']",299.152143532,2,0,0,0,0,1,0,1,0,0,0,0
19820742,CCC(C)C(=O)S,"['savory', 'fruity']",118.04523594,2,0,0,0,0,0,1,0,0,1,0,0
19838537,C1CCCCCCCC2C(O2)CCCCCC1,['animal'],238.22966558,1,0,1,0,0,0,0,0,0,0,0,0
19857768,CCCC(=O)OC(C)CC1=CC=CC=C1,['flower'],206.130679816,1,0,0,0,0,1,0,0,0,0,0,0
19863975,CCC(C)CN1C=CC=C1,['green'],137.12044948,1,0,0,0,0,0,0,1,0,0,0,0
19871663,CC(C)CCC(C)C(C)O,"['flower', 'green']",144.15141526,2,0,0,0,0,1,0,1,0,0,0,0
19876973,CCCCC1C(O1)C=O,"['fruity', 'green']",128.083729624,2,0,0,0,0,0,1,1,0,0,0,0
19963983,CCC(OCC(C)C)OCC(C)C,"['savory', 'alcohol', 'aquatic', 'green']",188.177630008,4,1,0,1,0,0,0,1,0,1,0,0
19964035,CCC(OCC)OCC(C)C,"['alcohol', 'aquatic', 'green']",160.14632988,3,1,0,1,0,0,0,1,0,0,0,0
19986620,CC1=CC(=C(C(=C1)C(C)C)O)C,"['herbal', 'green']",164.120115132,2,0,0,0,0,0,0,1,1,0,0,0
19989124,CCCCC(O)S,"['savory', 'fruity', 'green']",120.060886004,3,0,0,0,0,0,1,1,0,1,0,0
19993347,CCCCCCC1COCC(=O)O1,"['savory', 'animal']",186.125594436,2,0,1,0,0,0,0,0,0,1,0,0
20069191,CCCCCCCOC(C)(CCC=C(C)C)C=C,"['earthy', 'herbal', 'green']",252.245315644,3,0,0,0,1,0,0,1,1,0,0,0
20098061,C=CCCC(=O)OC1CCCCC1,['fruity'],182.130679816,1,0,0,0,0,0,1,0,0,0,0,0
20158044,CSCC1=CSC=C1,['savory'],144.006742256,1,0,0,0,0,0,0,0,0,1,0,0
20239946,CC1CC(C=CC1C)C=O,['green'],138.104465068,1,0,0,0,0,0,0,1,0,0,0,0
20268659,CC1C=CC2(O1)C=C(CCC2C(C)C)C,['fruity'],206.167065324,1,0,0,0,0,0,1,0,0,0,0,0
20279352,CCOCC(=O)OCC1=CC=CC=C1,"['fruity', 'flower']",194.094294308,2,0,0,0,0,1,1,0,0,0,0,0
20307640,CC1CC=CCC12COC(OC2)(C)C,"['fruity', 'herbal']",196.14632988,2,0,0,0,0,0,1,0,1,0,0,0
20307658,CC1CC=CCC12COC(OC2)C,"['herbal', 'green']",182.130679816,2,0,0,0,0,0,0,1,1,0,0,0
20313890,CC1=C(C=CO1)SSC2CCCCC2,['savory'],228.064257132,1,0,0,0,0,0,0,0,0,1,0,0
20314017,CCC#CC(=O)C(OC)OC,"['earthy', 'herbal']",156.078644244,2,0,0,0,1,0,0,0,1,0,0,0
20330071,CCCCC(C)(CC)C(=O)OCC,"['fruity', 'aquatic', 'herbal']",186.161979944,3,0,0,1,0,0,1,0,1,0,0,0
20332432,CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC,"['savory', 'fruity', 'herbal']",240.154786388,3,0,0,0,0,0,1,0,1,1,0,0
20348182,CC(=O)CC1C2CCC(C2)C1(C)C,"['fruity', 'woody']",180.15141526,2,0,0,0,0,0,1,0,0,0,0,1
20362516,CC1=CC(CS1)S,['savory'],132.006742256,1,0,0,0,0,0,0,0,0,1,0,0
20372966,CCCCCC(C(CCCC)S)O,"['fruity', 'herbal']",204.154786388,2,0,0,0,0,0,1,0,1,0,0,0
20372968,CCCCCC(=O)C(CCCC)S,"['fruity', 'herbal']",202.139136324,2,0,0,0,0,0,1,0,1,0,0,0
20381858,CSC/C(=C\C1=CC=CC=C1)/C=O,"['savory', 'green']",192.060886004,2,0,0,0,0,0,0,1,0,1,0,0
20442793,CC1CC(C(O1)C)S,['savory'],132.060886004,1,0,0,0,0,0,0,0,0,1,0,0
20473563,CC(C)(C)C(CC/C=C/C=C)O,"['savory', 'fruity', 'earthy', 'herbal']",168.15141526,4,0,0,0,1,0,1,0,1,1,0,0
20519097,CCCCC(C(CCC)S)O,"['fruity', 'green']",176.12348626,2,0,0,0,0,0,1,1,0,0,0,0
20519098,CCCCC(=O)C(CCC)S,"['fruity', 'herbal', 'green']",174.107836196,3,0,0,0,0,0,1,1,1,0,0,0
20519099,CC(C)CC(=O)C(C(C)C)S,"['fruity', 'green']",174.107836196,2,0,0,0,0,0,1,1,0,0,0,0
20523393,CC(CC=O)C1CCC(CC1)(C)O,['flower'],184.14632988,1,0,0,0,0,1,0,0,0,0,0,0
20538510,C1CCCCCCOC(=O)OCCCCCC1,['animal'],242.188194692,1,0,1,0,0,0,0,0,0,0,0,0
20560352,CCC(=O)C1=NC(=CS1)C,"['fruity', 'green']",155.040484908,2,0,0,0,0,0,1,1,0,0,0,0
20560364,CCC(C)C(=O)OCC1=CC=CO1,['fruity'],182.094294308,1,0,0,0,0,0,1,0,0,0,0,0
20561539,CC1CC(=CCC1C(CC=C)O)C,"['spices', 'flower', 'herbal', 'fruity', 'green']",180.15141526,5,0,0,0,0,1,1,1,1,0,1,0
20569373,CC(=CC1(CCCC1)O)C,"['flower', 'herbal']",140.120115132,2,0,0,0,0,1,0,0,1,0,0,0
20656016,CCOC(=O)C(C)C(C)S,['fruity'],162.071450688,1,0,0,0,0,0,1,0,0,0,0,0
20729637,CCOCOCCC1=CC=CC=C1,"['flower', 'green']",180.115029752,2,0,0,0,0,1,0,1,0,0,0,0
20831778,CC1=C(C(=CC=C1)C(C)C=O)C,"['savory', 'fruity']",162.104465068,2,0,0,0,0,0,1,0,0,1,0,0
20831812,C/C=C\C1=CC(=C(C=C1)OC=O)OC,"['flower', 'green']",192.078644244,2,0,0,0,0,1,0,1,0,0,0,0
20831821,CC1=C(CCO1)SC(=O)C,['savory'],158.04015056,1,0,0,0,0,0,0,0,0,1,0,0
20835508,C/C=C\C1=CC(=C(C=C1)OC(=O)CC2=CC=CC=C2)OC,"['savory', 'spices', 'flower']",282.125594436,3,0,0,0,0,1,0,0,0,1,1,0
20836197,CC(/C(=C(/C)\C(=O)C)/C)C(C)(C)C,"['woody', 'flower']",182.167065324,2,0,0,0,0,1,0,0,0,0,0,1
20836301,CC/C=C\CCOC(=O)C(CC)CC,['green'],198.161979944,1,0,0,0,0,0,0,1,0,0,0,0
20837773,CC(=CC/C=C(/C)\CC=O)C,['green'],152.120115132,1,0,0,0,0,0,0,1,0,0,0,0
20838599,CC1=CC[C@H](CC1)C(C)(C)OC(=O)/C=C/C2=CC=CC=C2,['flower'],284.177630008,1,0,0,0,0,1,0,0,0,0,0,0
20839505,CCOC(C)OC1=C(C=C(C=C1)/C=C\C)OC,"['fruity', 'flower']",236.1412445,2,0,0,0,0,1,1,0,0,0,0,0
20839647,CC/C=C\CCOC(=O)/C(=C/CC)/C,"['fruity', 'aquatic', 'green']",196.14632988,3,0,0,1,0,0,1,1,0,0,0,0
20976953,CCC=CC=C=CC(=O)C,"['fruity', 'green']",136.088815004,2,0,0,0,0,0,1,1,0,0,0,0
20981461,CCCCCCC=CC=C,"['herbal', 'green']",138.140850576,2,0,0,0,0,0,0,1,1,0,0,0
20981955,CCCCCCC1C(O1)C=CC=O,['aquatic'],182.130679816,1,0,0,1,0,0,0,0,0,0,0,0
20981956,CCCC1C(O1)C=CC=O,['aquatic'],140.083729624,1,0,0,1,0,0,0,0,0,0,0,0
21115836,CC(C(=O)OCCC1=CC=CC=C1)O,"['aquatic', 'fruity', 'flower']",194.094294308,3,0,0,1,0,1,1,0,0,0,0,0
21149427,CC1=CC[C@H](C1(C)C)CCOC(=O)C,"['fruity', 'flower', 'herbal']",196.14632988,3,0,0,0,0,1,1,0,1,0,0,0
21156090,C1C=CC2C1C3CC2C(C3)OCC=O,"['earthy', 'flower', 'green']",192.115029752,3,0,0,0,1,1,0,1,0,0,0,0
21156163,CC1C(CCC1(C)OC(=O)C)C(=C)C,['herbal'],196.14632988,1,0,0,0,0,0,0,0,1,0,0,0
21158617,C/C=C\CCCCC=O,"['fruity', 'aquatic', 'green']",126.104465068,3,0,0,1,0,0,1,1,0,0,0,0
21159448,CCOC(=O)CC/C=C\CC=C,['fruity'],168.115029752,1,0,0,0,0,0,1,0,0,0,0,0
21159742,CCC/C=C\CCOC(=O)C,"['savory', 'fruity', 'green']",156.115029752,3,0,0,0,0,0,1,1,0,1,0,0
21186827,CCC1=CN=C(C=N1)C(=O)C,['savory'],150.07931294,1,0,0,0,0,0,0,0,0,1,0,0
21251947,CCCCCSS,['savory'],136.038042384,1,0,0,0,0,0,0,0,0,1,0,0
21263168,CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C,['flower'],338.318480584,1,0,0,0,0,1,0,0,0,0,0,0
21290463,CC1CCC(CC1)C(C)CC=O,"['flower', 'green']",168.15141526,2,0,0,0,0,1,0,1,0,0,0,0
21290465,CC(C)C(C)CCCCCCCCC=O,['flower'],212.214015516,1,0,0,0,0,1,0,0,0,0,0,0
21290466,C1CCC2CC(CCC2C1)CC=O,['animal'],180.15141526,1,0,1,0,0,0,0,0,0,0,0,0
21290469,CC(C=C)C1CC(CC=C1)C=O,"['flower', 'green']",164.120115132,2,0,0,0,0,1,0,1,0,0,0,0
21290472,CC(CC=O)C(C)C1=CC=CC=C1,"['flower', 'herbal']",176.120115132,2,0,0,0,0,1,0,0,1,0,0,0
21290473,CCC(CCC1C(CCCC1(C)C)C)C=O,"['flower', 'animal']",224.214015516,2,0,1,0,0,1,0,0,0,0,0,0
21290478,CC(C=C)C1CC(CC=C1)(C)C=O,"['flower', 'green']",178.135765196,2,0,0,0,0,1,0,1,0,0,0,0
21304742,CC1=NC(=CS1)CC(C)C,"['savory', 'fruity', 'green']",155.076870416,3,0,0,0,0,0,1,1,0,1,0,0
21310069,CC1CC[C@H]([C@@H](C1)O)C(C)(C)O,['herbal'],172.14632988,1,0,0,0,0,0,0,0,1,0,0,0
21319797,CC1(C2CCC(C2)C1C(C)(CC=C)O)C,['fruity'],208.182715388,1,0,0,0,0,0,1,0,0,0,0,0
21397352,CC(CCC(=C(C)C)C)CC=O,"['fruity', 'green']",168.15141526,2,0,0,0,0,0,1,1,0,0,0,0
21407712,CC(C)C1=CC(=CC(=C1)C=O)C(C)C,"['herbal', 'animal']",190.135765196,2,0,1,0,0,0,0,0,1,0,0,0
21470922,CCCCCCCCOC(=O)CC(=O)[O-],['fruity'],215.12888266791,1,0,0,0,0,0,1,0,0,0,0,0
21475824,CC(C)CCOC(=O)C1=CC(=C(C=C1)O)OC,"['flower', 'animal']",238.120509056,2,0,1,0,0,1,0,0,0,0,0,0
21492476,CCC1=COC(=O)C=C1,['herbal'],124.052429496,1,0,0,0,0,0,0,0,1,0,0,0
21498028,CC(C)C(CCC(C)O)CCC(C)O,['animal'],202.193280072,1,0,1,0,0,0,0,0,0,0,0,0
21517141,CCCCCCCCCCC(=O)OCCCCCCC,"['savory', 'earthy', 'green']",284.271530392,3,0,0,0,1,0,0,1,0,1,0,0
21554588,CC1=NC=C2COCC2=N1,['savory'],136.063662876,1,0,0,0,0,0,0,0,0,1,0,0
21554596,CC1C2=NC(=NC=C2CO1)C,['savory'],150.07931294,1,0,0,0,0,0,0,0,0,1,0,0
21576247,CC(C)CCCC1CCCCC1=O,"['earthy', 'flower', 'herbal']",182.167065324,3,0,0,0,1,1,0,0,1,0,0,0
21606187,CC1=CC2C(=C(CO2)C)CC1,"['flower', 'herbal']",150.104465068,2,0,0,0,0,1,0,0,1,0,0,0
21606866,CC/C=C\CCCOC(=O)C,"['fruity', 'flower', 'green']",156.115029752,3,0,0,0,0,1,1,1,0,0,0,0
21651867,CCC(C(=O)C1=CC=CC=C1)C(=O)O,['fruity'],192.078644244,1,0,0,0,0,0,1,0,0,0,0,0
21660211,CCC(C)C(=S)OCC,"['savory', 'earthy', 'fruity']",146.076536068,3,0,0,0,1,0,1,0,0,1,0,0
21687936,CCCCCCCCCCCCCCC(=O)OCC(C)C,['flower'],298.287180456,1,0,0,0,0,1,0,0,0,0,0,0
21713511,CCCOC(=O)C(CC)C1=CC=CC=C1,"['fruity', 'green']",206.130679816,2,0,0,0,0,0,1,1,0,0,0,0
21773712,CC(C)CC1SC(SS1)CC(C)C,['savory'],236.07271364,1,0,0,0,0,0,0,0,0,1,0,0
21815789,CCCCC1(OC2=CC=CC=C2O1)CCCC,['flower'],234.161979944,1,0,0,0,0,1,0,0,0,0,0,0
21856063,CC(=C(C)C1CCCCO1)C,"['aquatic', 'herbal']",154.135765196,2,0,0,1,0,0,0,0,1,0,0,0
21868199,CCCCOC(=O)CCC(=O)[O-],['animal'],173.08193247591,1,0,1,0,0,0,0,0,0,0,0,0
21872276,C=CCOC(=O)/C=C/C(=O)[O-],"['savory', 'animal']",155.03498228391,2,0,1,0,0,0,0,0,0,1,0,0
21885377,C=CCCCC1CCCC(=O)O1,['savory'],168.115029752,1,0,0,0,0,0,0,0,0,1,0,0
21885484,C1CCCCCOC(=O)C(=O)OCCCC1,['animal'],228.13615912,1,0,1,0,0,0,0,0,0,0,0,0
21904025,CCCCOC(=O)C(=O)[O-],"['alcohol', 'fruity']",145.05063234791,2,1,0,0,0,0,1,0,0,0,0,0
21909238,CC(C(C)O)C(=C)C(C)C(C)(C)C,"['herbal', 'animal']",184.182715388,2,0,1,0,0,0,0,0,1,0,0,0
21910464,CC/C(=C/CC1CC=C(C1(C)C)C)/CO,['woody'],208.182715388,1,0,0,0,0,0,0,0,0,0,0,1
21918450,CCCCC(CC)CCC=O,"['savory', 'fruity', 'flower']",156.15141526,3,0,0,0,0,1,1,0,0,1,0,0
21932488,CCCCC1(CCCCC1)OC(=O)C,"['fruity', 'flower']",198.161979944,2,0,0,0,0,1,1,0,0,0,0,0
21933618,CCC(=O)OCC(=O)OC(C)C1CCCC(C1)(C)C,"['fruity', 'animal']",270.183109312,2,0,1,0,0,0,1,0,0,0,0,0
21940939,CC1=CC=CC=C1SSC,['savory'],170.02239232,1,0,0,0,0,0,0,0,0,1,0,0
21954307,C1CCCOC(=O)OCC1,['herbal'],144.078644244,1,0,0,0,0,0,0,0,1,0,0,0
21967387,C/C(=C\C/C=C(/C)\C=C)/COC(=O)C,"['fruity', 'aquatic']",194.130679816,2,0,0,1,0,0,1,0,0,0,0,0
21972054,CC(=CCC/C(=C/C(C)(C)O)/C)C,"['fruity', 'earthy', 'woody', 'herbal']",182.167065324,4,0,0,0,1,0,1,0,1,0,0,1
21999737,CC(C)C/C=C(/CSC)\C=O,"['savory', 'herbal']",172.092186132,2,0,0,0,0,0,0,0,1,1,0,0
22011445,CCCCC(OCCCC)OCCCC,"['savory', 'alcohol', 'green']",216.208930136,3,1,0,0,0,0,0,1,0,1,0,0
22011448,CCCCCOC(CCCC)OCCCCC,"['aquatic', 'herbal']",244.240230264,2,0,0,1,0,0,0,0,1,0,0,0
22011559,C1CCCCCCOC(=O)OCCCCC1,['animal'],228.172544628,1,0,1,0,0,0,0,0,0,0,0,0
22027117,CCCC[NH-],['savory'],72.08187289991,1,0,0,0,0,0,0,0,0,1,0,0
22034852,C=CCOC(=O)CC1CCCCC1,"['fruity', 'green']",182.130679816,2,0,0,0,0,0,1,1,0,0,0,0
22035475,COC1=C(C=CC(=C1)COC(=O)C2=CC(=C(C=C2)O)OC)O,['savory'],304.09468823199995,1,0,0,0,0,0,0,0,0,1,0,0
22035484,CC(CCC=C(C)C)CCOC(CC1=CC=CC=C1)OC,"['flower', 'green']",290.2245802,2,0,0,0,0,1,0,1,0,0,0,0
22035492,CC(C)(CCC1=CC=CC=C1)C(=O)OC,"['fruity', 'flower', 'green']",206.130679816,3,0,0,0,0,1,1,1,0,0,0,0
22057022,CCCCOC(=O)CC(=O)[O-],"['alcohol', 'fruity', 'aquatic']",159.06628241191,3,1,0,1,0,0,1,0,0,0,0,0
22082179,CCC(C)C(=O)OC1CC2CCC1(C2(C)C)C,['herbal'],238.193280072,1,0,0,0,0,0,0,0,1,0,0,0
22137709,COC1=CC=CC=C1C(=O)OOC,['herbal'],182.0579088,1,0,0,0,0,0,0,0,1,0,0,0
22150008,CC(C)CC(=O)C(C(C)C)SCC(=C)C,"['savory', 'fruity', 'flower', 'green']",228.154786388,4,0,0,0,0,1,1,1,0,1,0,0
22150013,CCCC(=O)C(CC)SC,"['savory', 'herbal', 'green']",160.092186132,3,0,0,0,0,0,0,1,1,1,0,0
22150014,CCCC(=O)C(CC)SC(C(C)C)C(=O)CC(C)C,"['fruity', 'flower']",286.1966512,2,0,0,0,0,1,1,0,0,0,0,0
22150015,CCCCCC1=NC=CS1,"['savory', 'earthy', 'green']",155.076870416,3,0,0,0,1,0,0,1,0,1,0,0
22150016,CC(C)CC(=O)C(C(C)C)SCC=C,"['fruity', 'flower', 'green']",214.139136324,3,0,0,0,0,1,1,1,0,0,0,0
22169177,CCCC(=O)OCCCCC(C)C,"['alcohol', 'fruity', 'herbal']",186.161979944,3,1,0,0,0,0,1,0,1,0,0,0
22182802,CCC(C(=O)OC1CC(CCC1C(C)C)C)O,['aquatic'],242.188194692,1,0,0,1,0,0,0,0,0,0,0,0
22182954,CC(C)CCCCOC(=O)C,"['fruity', 'herbal', 'green']",158.130679816,3,0,0,0,0,0,1,1,1,0,0,0
22213645,CCOC(=O)CC(C)SC,"['savory', 'earthy', 'fruity']",162.071450688,3,0,0,0,1,0,1,0,0,1,0,0
22219097,CCCC1=CC2=C(C=C1)OCC(=O)CO2,['aquatic'],206.094294308,1,0,0,1,0,0,0,0,0,0,0,0
22219099,CCC1=CCCC(C12C=CC(O2)C)(C)C,"['fruity', 'green']",206.167065324,2,0,0,0,0,0,1,1,0,0,0,0
22235151,CC(OCCOC)OCC1=CC=CC=C1,"['fruity', 'green']",210.125594436,2,0,0,0,0,0,1,1,0,0,0,0
22251515,CCCOC(=O)C(C)S,"['savory', 'fruity']",148.055800624,2,0,0,0,0,0,1,0,0,1,0,0
22297788,CCCCCCOC(=O)/C(=C\C)/C,"['alcohol', 'flower', 'herbal', 'green']",184.14632988,4,1,0,0,0,1,0,1,1,0,0,0
22311498,CCCCCCCCCCOC(=O)/C=C/C,"['aquatic', 'herbal']",226.193280072,2,0,0,1,0,0,0,0,1,0,0,0
22320909,CC(CCC=C(C)C)CCOC=C,"['flower', 'green']",182.167065324,2,0,0,0,0,1,0,1,0,0,0,0
22321042,CCCCCCOC(=O)C(CC)S,"['fruity', 'herbal', 'green']",204.11840088,3,0,0,0,0,0,1,1,1,0,0,0
22326187,CCCC(CCC1C(CCC(C1(C)C)C)C)O,['animal'],240.245315644,1,0,1,0,0,0,0,0,0,0,0,0
22336876,CC(CC1=CC=CC=C1)COC,"['fruity', 'flower', 'green']",164.120115132,3,0,0,0,0,1,1,1,0,0,0,0
22336879,CC1(CCC(=CC1)CCC=O)C,"['flower', 'green']",166.135765196,2,0,0,0,0,1,0,1,0,0,0,0
22376131,CCCCCC(CCC)C#N,"['fruity', 'flower']",153.151749608,2,0,0,0,0,1,1,0,0,0,0,0
22462059,CCC(=O)OCC1=CC=C(C=C1)C,"['fruity', 'flower']",178.099379688,2,0,0,0,0,1,1,0,0,0,0,0
22472261,CCCOS(=O)(=S)CCC,"['savory', 'aquatic']",182.043521688,2,0,0,1,0,0,0,0,0,1,0,0
22476645,CC(C)CC1CCCC(C1)(C)O,"['fruity', 'flower']",170.167065324,2,0,0,0,0,1,1,0,0,0,0,0
22486853,CCCC(C1=CC=C(C=C1)C(C)C)O,"['flower', 'herbal', 'green']",192.15141526,3,0,0,0,0,1,0,1,1,0,0,0
22507249,CC(=O)CC1=CC=CN1,"['savory', 'fruity', 'earthy']",123.068413908,3,0,0,0,1,0,1,0,0,1,0,0
22559443,C/C/1=C/CCC2(C(O2)CC(/C=C\C1)(C)C)C,['herbal'],220.182715388,1,0,0,0,0,0,0,0,1,0,0,0
22607931,CC1=C(C(=C(C=C1)C#N)C)C,"['savory', 'earthy']",145.089149352,2,0,0,0,1,0,0,0,0,1,0,0
22620524,CC1=CC=C(C=C1)CCC(C)O,['green'],164.120115132,1,0,0,0,0,0,0,1,0,0,0,0
22627811,C1CCCCCCCCNCCCCCCC1,['animal'],239.261300056,1,0,1,0,0,0,0,0,0,0,0,0
22713151,C/C=C/CCCCCCCC#N,"['fruity', 'flower']",165.151749608,2,0,0,0,0,1,1,0,0,0,0,0
22726404,CC1=CCCC(C1C/C(=C(\C)/C=O)/C)(C)C,['fruity'],220.182715388,1,0,0,0,0,0,1,0,0,0,0,0
22726405,CC1CCC(C(C1/C=C/C(=O)C)(C)C)C,"['flower', 'animal']",208.182715388,2,0,1,0,0,1,0,0,0,0,0,0
22726415,CCOC(=O)C1C(O1)(C)C=CC2C(=CCCC2(C)C)C,['fruity'],278.188194692,1,0,0,0,0,0,1,0,0,0,0,0
22752913,CC(C)COC(=O)C(C)C1=CC=CC=C1,"['savory', 'fruity', 'flower', 'herbal']",206.130679816,4,0,0,0,0,1,1,0,1,1,0,0
22758948,CC(C)CC1=C(SC=N1)OC,"['savory', 'green']",171.071785036,2,0,0,0,0,0,0,1,0,1,0,0
22768668,CCCCCCCOCC(C)C,"['aquatic', 'flower', 'green']",172.182715388,3,0,0,1,0,1,0,1,0,0,0,0
22770570,CC(C)C1CC(C=CO1)C2=CC=CC=C2,['spices'],202.135765196,1,0,0,0,0,0,0,0,0,0,1,0
22928293,CCC1(COC(=O)O1)C,"['savory', 'aquatic']",130.06299418,2,0,0,1,0,0,0,0,0,1,0,0
22934582,CC(C)C1=CC2=C(C=C1)OCC(=O)CO2,"['fruity', 'aquatic']",206.094294308,2,0,0,1,0,0,1,0,0,0,0,0
22952976,CC(=O)CSSC,"['savory', 'green']",136.001656876,2,0,0,0,0,0,0,1,0,1,0,0
22973762,CC(C)CCOC(=O)C(C)C1=CC=CC=C1,['fruity'],220.14632988,1,0,0,0,0,0,1,0,0,0,0,0
22976662,CCOC(C)OC1=CC=C(C=C1)C,"['flower', 'herbal']",180.115029752,2,0,0,0,0,1,0,0,1,0,0,0
23037164,CC(C)C=NCC1=CC=CO1,"['savory', 'flower', 'green']",151.099714036,3,0,0,0,0,1,0,1,0,1,0,0
23039305,CCSC(C)CCO,['savory'],134.076536068,1,0,0,0,0,0,0,0,0,1,0,0
23070547,CCCCCCCCCCC(=O)OCCCCCC,"['earthy', 'green']",270.255880328,2,0,0,0,1,0,0,1,0,0,0,0
23137209,CCCCCC(=O)/C(=C/CC)/C,"['aquatic', 'herbal', 'green']",168.15141526,3,0,0,1,0,0,0,1,1,0,0,0
23271222,CCCCC(CC)CC(=O)OC=C,['herbal'],184.14632988,1,0,0,0,0,0,0,0,1,0,0,0
23346215,CCOC(=O)COCCCC1=CC=CC=C1,['fruity'],222.125594436,1,0,0,0,0,0,1,0,0,0,0,0
23346565,CC1C=CC2(O1)C(CCCC2(C)O)(C)C,['earthy'],210.161979944,1,0,0,0,1,0,0,0,0,0,0,0
23377482,CC1C=CC2=NC=CN=C12,['savory'],132.068748256,1,0,0,0,0,0,0,0,0,1,0,0
23383487,CCCCC1=C(N=C(S1)C)C,"['savory', 'green']",169.09252048,2,0,0,0,0,0,0,1,0,1,0,0
23452781,CC1=CC(C=C(C1=O)C)(C)C,"['herbal', 'green']",150.104465068,2,0,0,0,0,0,0,1,1,0,0,0
23502647,CC(C)(CCCC1CCC(CC1)C=O)O,['flower'],212.177630008,1,0,0,0,0,1,0,0,0,0,0,0
23513561,CC1CCC(CC1)(C)C(=O)OC,"['woody', 'herbal', 'green']",170.130679816,3,0,0,0,0,0,0,1,1,0,0,1
23519722,CC(=CCC/C(=C/COC(=O)C1=CC=CO1)/C)C,"['fruity', 'flower', 'herbal', 'green']",248.1412445,4,0,0,0,0,1,1,1,1,0,0,0
23572848,CC1CC(C2=NC=CN=C12)C,"['savory', 'earthy']",148.100048384,2,0,0,0,1,0,0,0,0,1,0,0
23616937,CC1CC(C2(C1C2)C(C)C)O,['herbal'],154.135765196,1,0,0,0,0,0,0,0,1,0,0,0
23617863,CCC(=O)O[C@H]1C[C@@H]2CC[C@]1(C2(C)C)C,['herbal'],210.161979944,1,0,0,0,0,0,0,0,1,0,0,0
23617864,CCC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,['fruity'],210.161979944,1,0,0,0,0,0,1,0,0,0,0,0
23623651,CC(C)CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C,"['fruity', 'herbal']",238.193280072,2,0,0,0,0,0,1,0,1,0,0,0
23623868,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC=O,"['herbal', 'green']",182.130679816,2,0,0,0,0,0,0,1,1,0,0,0
24253928,CCC(C)(C)C1=CC=C(C=C1)OCC=O,"['fruity', 'green']",206.130679816,2,0,0,0,0,0,1,1,0,0,0,0
24755581,CCC(C)(CCCC(C)C=O)OC,"['fruity', 'aquatic', 'herbal', 'green']",186.161979944,4,0,0,1,0,0,1,1,1,0,0,0
24758199,CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC,"['green', 'animal']",236.214015516,2,0,1,0,0,0,0,1,0,0,0,0
24832089,CC1=C(C=CO1)SSSSC2=C(OC=C2)C,['savory'],289.95636356,1,0,0,0,0,0,0,0,0,1,0,0
24832100,CCCCCCCCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCOC)OCCOC)OCCOC,['alcohol'],648.4812483759998,1,1,0,0,0,0,0,0,0,0,0,0
24847851,CCCCC1COC(=O)CO1,"['alcohol', 'fruity', 'savory']",158.094294308,3,1,0,0,0,0,1,0,0,1,0,0
24978034,CC(CCCCC(=C)C)O,"['fruity', 'herbal']",142.135765196,2,0,0,0,0,0,1,0,1,0,0,0
29933357,CCC(=O)OCCC1=C(N=CS1)C,['savory'],199.066699656,1,0,0,0,0,0,0,0,0,1,0,0
36689269,C/C=C/C(=O)OC/C=C(/C)\CCC=C(C)C,"['fruity', 'aquatic', 'flower']",222.161979944,3,0,0,1,0,1,1,0,0,0,0,0
36691376,CC(C)(C1=CC=C(C=C1)OC)C(=O)[O-],['fruity'],193.08701785591,1,0,0,0,0,0,1,0,0,0,0,0
38988368,CC1=CCCC([C@@H]1CCC(=O)C)(C)C,"['savory', 'flower']",194.167065324,2,0,0,0,0,1,0,0,0,1,0,0
42608159,C[C@@H]1CC[C@H]([C@H]2C13[C@@H]2C(=CC3)C)C(C)C,['fruity'],204.187800768,1,0,0,0,0,0,1,0,0,0,0,0
42635449,CC(=O)OCCCCCCSC(=O)C,"['savory', 'fruity']",218.097665436,2,0,0,0,0,0,1,0,0,1,0,0
43126912,CCCCCCCCOCC(=O)OCC,"['fruity', 'flower']",216.172544628,2,0,0,0,0,1,1,0,0,0,0,0
44135575,CCC(=CC)C(=O)OCC=C(C)CCC=C(C)C,"['fruity', 'flower']",250.193280072,2,0,0,0,0,1,1,0,0,0,0,0
44145443,CC1([C@H]2CC1CC=C2C=O)C,"['spices', 'herbal']",150.104465068,2,0,0,0,0,0,0,0,1,0,1,0
44145813,CC1C2C3CCC(C3)C2C(=C1C)OC,['herbal'],192.15141526,1,0,0,0,0,0,0,0,1,0,0,0
44145973,CC1=CC[C@H]2[C@@H]1[C@@H]3C[C@H]2[C@H](C3=C)OC(=O)C,"['aquatic', 'flower', 'green']",218.130679816,3,0,0,1,0,1,0,1,0,0,0,0
